Date,Area,Area 2,Pit Name,Game Group,Game Type,Game Type Short,Table Name,Stat Drop,Stat Win,Promo Chips,Matchplay Coupons,Matchplay & PromoChips,StatDrop less MP,StatWin less MP,Active Days,Status
44268,High Limit,High Limit,High Limit,Blackjack,Blackjack - Double Deck,BJ-DD,BJ1006,7840,-5010, -   , -   , -   ,7840,-5010,1,Active
44268,High Limit,High Limit,High Limit,Blackjack,Blackjack - Double Deck,BJ-DD,BJ1007,3900,1135, -   , -   , -   ,3900,1135,1,Active
44268,High Limit,High Limit,High Limit,Blackjack,Blackjack - Double Deck,BJ-DD,BJ1008,48150,20685, -   , -   , -   ,48150,20685,1,Active
44268,High Limit,High Limit,High Limit,Blackjack,Blackjack - Double Deck,BJ-DD,BJ1009,36345,15665, -   , -   , -   ,36345,15665,1,Active
44268,High Limit,High Limit,High Limit,Blackjack,Blackjack,BJ,BJ1010,38860,-8970, -   ,200,200,38660,-9170,1,Active
44268,High Limit,High Limit,High Limit,Blackjack,Blackjack,BJ,BJ1011,31915,5645, -   , -   , -   ,31915,5645,1,Active
44268,High Limit,High Limit,High Limit,Blackjack,Blackjack,BJ,BJ1012,50165,30555, -   , -   , -   ,50165,30555,1,Active
44268,High Limit,High Limit,High Limit,Blackjack,Blackjack,BJ,BJ1013, -   , -   , -   , -   , -   , -   , -   ,1,Active
44268,High Limit,High Limit,High Limit,Blackjack,Blackjack,BJ,BJ1014,11805,185, -   , -   , -   ,11805,185,1,Active
44268,High Limit,High Limit,High Limit,Blackjack,Blackjack,BJ,BJ1015,20920,16500, -   , -   , -   ,20920,16500,1,Active
44268,Rockin' Casino,Rest of Floor,Pit5,Blackjack,Blackjack,BJ,BJ512,11483,1288, -   , -   , -   ,11483,1288,1,Active
44268,Rockin' Casino,Rest of Floor,Pit5,Blackjack,Blackjack,BJ,BJ513,11479,604, -   , -   , -   ,11479,604,1,Active
44268,Rockin' Casino,Rest of Floor,Pit6,Blackjack,Blackjack,BJ,BJ514,17530,3335, -   , -   , -   ,17530,3335,1,Active
44268,Rockin' Casino,Rest of Floor,Pit6,Blackjack,Blackjack,BJ,BJ515,14099,7729, -   , -   , -   ,14099,7729,1,Active
44268,High Limit,High Limit,The Vault,Blackjack,Blackjack - Double Deck,BJ-DD,BJ902,64250,32450, -   , -   , -   ,64250,32450,1,Active
44268,High Limit,High Limit,The Vault,Blackjack,Blackjack,BJ,BJ903,109750,48150, -   , -   , -   ,109750,48150,1,Active
44268,High Limit,High Limit,The Vault,Blackjack,Blackjack,BJ,BJ904,15800,9270, -   , -   , -   ,15800,9270,1,Active
44268,High Limit,High Limit,The Vault,Blackjack,Blackjack,BJ,BJ905,37186,1146, -   , -   , -   ,37186,1146,1,Active
44268,High Limit,High Limit,The Vault,Blackjack,Blackjack,BJ,BJ906,35330,-2750, -   , -   , -   ,35330,-2750,1,Active
44268,High Limit,High Limit,The Vault,Blackjack,Blackjack,BJ,BJ907,35705,229370, -   , -   , -   ,35705,229370,1,Active
44268,High Limit,High Limit,The Vault,Blackjack,Blackjack - Double Deck,BJ-DD,BJ908,20710,-1905, -   , -   , -   ,20710,-1905,1,Active
44268,High Limit,High Limit,The Vault,Blackjack,Blackjack,BJ,BJ909,1900,1555, -   , -   , -   ,1900,1555,1,Active
44268,Main Floor,Rest of Floor,Pit1,EZ Baccarat,EZ Baccarat,EZB,EZB001,18449,12989, -   , -   , -   ,18449,12989,1,Active
44268,Main Floor,Rest of Floor,Pit2,EZ Baccarat,EZ Baccarat,EZB,EZB002,3345,520, -   , -   , -   ,3345,520,1,Active
44268,Main Floor,Rest of Floor,Pit2,EZ Baccarat,EZ Baccarat,EZB,EZB003,4455,1245, -   , -   , -   ,4455,1245,1,Active
44268,Main Floor,Rest of Floor,Pit1,EZ Baccarat,EZ Baccarat,EZB,EZB005,21346,18616, -   , -   , -   ,21346,18616,1,Active
44268,Main Floor,Rest of Floor,Pit1,EZ Baccarat,EZ Baccarat,EZB,EZB006,20535,6970, -   , -   , -   ,20535,6970,1,Active
44268,Main Floor,Rest of Floor,Pit1,EZ Baccarat,EZ Baccarat,EZB,EZB007,20295,7725, -   , -   , -   ,20295,7725,1,Active
44268,Main Floor,Rest of Floor,Pit2,EZ Baccarat,EZ Baccarat,EZB,EZB008,6435,-285, -   , -   , -   ,6435,-285,1,Active
44268,Main Floor,Rest of Floor,Pit2,EZ Baccarat,EZ Baccarat,EZB,EZB009,4030,-1570, -   , -   , -   ,4030,-1570,1,Active
44268,Main Floor,Rest of Floor,Pit2,EZ Baccarat,EZ Baccarat,EZB,EZB010,3795,2380, -   , -   , -   ,3795,2380,1,Active
44268,Main Floor,Rest of Floor,Pit1,EZ Baccarat,EZ Baccarat,EZB,EZB011,16825,6505, -   , -   , -   ,16825,6505,1,Active
44268,Main Floor,Rest of Floor,Pit1,EZ Baccarat,EZ Baccarat,EZB,EZB012,6885,855, -   , -   , -   ,6885,855,1,Active
44268,High Limit,High Limit,Lotus 8 Palace,EZ Baccarat,EZ Baccarat,EZB,EZB021,34890,3740, -   , -   , -   ,34890,3740,1,Active
44268,High Limit,High Limit,Lotus 8 Palace,EZ Baccarat,EZ Baccarat,EZB,EZB022,6800,420, -   , -   , -   ,6800,420,1,Active
44268,High Limit,High Limit,Lotus 8 Palace,EZ Baccarat,EZ Baccarat,EZB,EZB023,37665,43130, -   , -   , -   ,37665,43130,1,Active
44268,High Limit,High Limit,Lotus 8 Palace,EZ Baccarat,EZ Baccarat,EZB,EZB024,14845,5905, -   , -   , -   ,14845,5905,1,Active
44268,High Limit,High Limit,Lotus 8 Palace,EZ Baccarat,EZ Baccarat,EZB,EZB025,72510,17035, -   , -   , -   ,72510,17035,1,Active
44268,High Limit,High Limit,Lotus 8 Palace,EZ Baccarat,EZ Baccarat,EZB,EZB026,21385,-1575, -   , -   , -   ,21385,-1575,1,Active
44268,High Limit,High Limit,High Limit,EZ Baccarat,EZ Baccarat,EZB,EZB1001, -   , -   , -   , -   , -   , -   , -   ,1,Active
44268,High Limit,High Limit,High Limit,EZ Baccarat,EZ Baccarat,EZB,EZB1002, -   , -   , -   , -   , -   , -   , -   ,1,Active
44268,High Limit,High Limit,The Vault,EZ Baccarat,EZ Baccarat,EZB,EZB901,300,-725, -   , -   , -   ,300,-725,1,Active
44268,High Limit,High Limit,The Vault,EZ Baccarat,EZ Baccarat,EZB,EZB912, -   , -   , -   , -   , -   , -   , -   ,1,Active
44268,Main Floor,Rest of Floor,Pit3,Blackjack,Freebet BlackJack,FBJ,FBJ003,28355,7705, -   , -   , -   ,28355,7705,1,Active
44268,Main Floor,Rest of Floor,Pit4,Blackjack,Freebet BlackJack,FBJ,FBJ004,46839,20244, -   , -   , -   ,46839,20244,1,Active
44268,Main Floor,Rest of Floor,Pit3,Blackjack,Freebet BlackJack,FBJ,FBJ007,28555,7820, -   , -   , -   ,28555,7820,1,Active
44268,Rockin' Casino,Rest of Floor,Pit5,Blackjack,Freebet BlackJack,FBJ,FBJ551,22882,4297, -   , -   , -   ,22882,4297,1,Active
44268,Rockin' Casino,Rest of Floor,Pit6,Blackjack,Freebet BlackJack,FBJ,FBJ552,13530,615, -   , -   , -   ,13530,615,1,Active
44268,Main Floor,Rest of Floor,Pit4,Four Card Poker,Four Card Poker,FCP,FCP001,12228,5528, -   , -   , -   ,12228,5528,1,Active
44268,Rockin' Casino,Rest of Floor,Pit6,Fortune Pai Gow,Fortune Pai Gow,FPG,FPG001,6365,2015, -   , -   , -   ,6365,2015,1,Active
44268,Main Floor,Rest of Floor,Pit3,Fortune Pai Gow,Fortune Pai Gow,FPG,FPG002,9174,3589, -   , -   , -   ,9174,3589,1,Active
44268,Main Floor,Rest of Floor,Pit4,Fortune Pai Gow,Fortune Pai Gow,FPG,FPG003,13303,6088, -   , -   , -   ,13303,6088,1,Active
44268,Main Floor,Rest of Floor,Pit4,Fortune Pai Gow,Fortune Pai Gow,FPG,FPG004,12843,2658, -   , -   , -   ,12843,2658,1,Active
44268,Main Floor,Rest of Floor,Pit2,Fortune Pai Gow,Fortune Pai Gow,FPG,FPG008,5862,2247, -   , -   , -   ,5862,2247,1,Active
44268,Main Floor,Rest of Floor,Pit3,Mystery Card Rou,Mystery Card Rou,MCR,MCR001,13810,5820, -   , -   , -   ,13810,5820,1,Active
44268,Main Floor,Rest of Floor,Pit3,Mystery Card Rou,Mystery Card Rou,MCR,MCR002,12886,5976, -   , -   , -   ,12886,5976,1,Active
44268,Main Floor,Rest of Floor,Pit3,Mystery Card Rou,Mystery Card Rou,MCR,MCR003,6490,3170, -   , -   , -   ,6490,3170,1,Active
44268,Main Floor,Rest of Floor,Pit4,Mystery Card Rou,Mystery Card Rou,MCR,MCR004,16169,7039, -   , -   , -   ,16169,7039,1,Active
44268,Main Floor,Rest of Floor,Pit4,Mystery Card Rou,Mystery Card Rou,MCR,MCR005,30210,-4765, -   , -   , -   ,30210,-4765,1,Active
44268,Main Floor,Rest of Floor,Pit4,Mystery Card Rou,Mystery Card Rou,MCR,MCR006,35295,12880, -   , -   , -   ,35295,12880,1,Active
44268,High Limit,High Limit,High Limit,Mystery Card Rou,Mystery Card Rou,MCR,MCR1001, -   , -   , -   , -   , -   , -   , -   ,1,Active
44268,Rockin' Casino,Rest of Floor,Pit5,Mystery Card Rou,Mystery Card Rou,MCR,MCR501,10085,50, -   , -   , -   ,10085,50,1,Active
44268,Rockin' Casino,Rest of Floor,Pit5,Mystery Card Rou,Mystery Card Rou,MCR,MCR502,10896,4031, -   , -   , -   ,10896,4031,1,Active
44268,Rockin' Casino,Rest of Floor,Pit6,Mystery Card Rou,Mystery Card Rou,MCR,MCR503,6744,1564, -   , -   , -   ,6744,1564,1,Active
44268,Rockin' Casino,Rest of Floor,Pit6,Mystery Card Rou,Mystery Card Rou,MCR,MCR504,17053,4350, -   , -   , -   ,17053,4350,1,Active
44268,Rockin' Casino,Rest of Floor,Pit5,Mississippi Stud,Mississippi Stud,MS,MS001,15955,5160, -   , -   , -   ,15955,5160,1,Active
44268,Rockin' Casino,Rest of Floor,Pit6,Three Card Poker,Three Card Poker,TCP,TCP001,9145,3020, -   , -   , -   ,9145,3020,1,Active
44268,Main Floor,Rest of Floor,Pit3,Three Card Poker,Three Card Poker,TCP,TCP005,12485,4870, -   , -   , -   ,12485,4870,1,Active
44268,Main Floor,Rest of Floor,Pit4,Three Card Poker,Three Card Poker,TCP,TCP007,22137,9257, -   , -   , -   ,22137,9257,1,Active
44268,Main Floor,Rest of Floor,Pit4,Three Card Poker,Three Card Poker,TCP,TCP008,27960,19745, -   , -   , -   ,27960,19745,1,Active
44268,Main Floor,Rest of Floor,Pit3,Three Card Poker,Three Card Poker,TCP,TCP011,14010,5610, -   , -   , -   ,14010,5610,1,Active
44268,Rockin' Casino,Rest of Floor,Pit5,Three Card Poker,Three Card Poker,TCP,TCP571,13403,4598, -   , -   , -   ,13403,4598,1,Active
44268,Rockin' Casino,Rest of Floor,Pit6,Ultimate Texas H,Ultimate Texas H,UTH,UTH001,13601,5531, -   , -   , -   ,13601,5531,1,Active
44268,Main Floor,Rest of Floor,Pit3,Ultimate Texas H,Ultimate Texas H,UTH,UTH003,20898,7273, -   , -   , -   ,20898,7273,1,Active
44268,Main Floor,Rest of Floor,Pit3,Ultimate Texas H,Ultimate Texas H,UTH,UTH004,25655,11445, -   , -   , -   ,25655,11445,1,Active
44268,Main Floor,Rest of Floor,Pit4,Ultimate Texas H,Ultimate Texas H,UTH,UTH005,34725,3680, -   , -   , -   ,34725,3680,1,Active
44268,Main Floor,Rest of Floor,Pit4,Ultimate Texas H,Ultimate Texas H,UTH,UTH006,26214,-6386, -   , -   , -   ,26214,-6386,1,Active
44268,Main Floor,Rest of Floor,Pit3,Ultimate Texas H,Ultimate Texas H,UTH,UTH007,14131,4496, -   , -   , -   ,14131,4496,1,Active
44268,High Limit,High Limit,High Limit,Ultimate Texas H,Ultimate Texas H,UTH,UTH1001,20565,5,250, -   ,250,20315,-245,1,Active
44268,Rockin' Casino,Rest of Floor,Pit5,Ultimate Texas H,Ultimate Texas H,UTH,UTH560,12460,4145, -   , -   , -   ,12460,4145,1,Active
44269,Main Floor,Rest of Floor,Pit3,Blackjack,Blackjack,BJ,BJ030,27835,7785, -   , -   , -   ,27835,7785,1,Active
44269,Main Floor,Rest of Floor,Pit3,Blackjack,Blackjack,BJ,BJ044,10670,4127, -   , -   , -   ,10670,4127,1,Active
44269,Main Floor,Rest of Floor,Pit3,Blackjack,Blackjack,BJ,BJ046,12556,3169, -   , -   , -   ,12556,3169,1,Active
44269,Main Floor,Rest of Floor,Pit3,Blackjack,Blackjack,BJ,BJ050,20302,-1633, -   , -   , -   ,20302,-1633,1,Active
44269,Main Floor,Rest of Floor,Pit3,Blackjack,Blackjack,BJ,BJ051,29944,-2786,500, -   ,500,29444,-3286,1,Active
44269,Main Floor,Rest of Floor,Pit4,Blackjack,Blackjack,BJ,BJ058,54363,29413, -   , -   , -   ,54363,29413,1,Active
44269,Main Floor,Rest of Floor,Pit4,Blackjack,Blackjack,BJ,BJ059,22710,3980, -   , -   , -   ,22710,3980,1,Active
44269,Main Floor,Rest of Floor,Pit4,Blackjack,Blackjack,BJ,BJ060,19927,5545, -   , -   , -   ,19927,5545,1,Active
44269,Main Floor,Rest of Floor,Pit4,Blackjack,Blackjack,BJ,BJ061,12328,-3123, -   , -   , -   ,12328,-3123,1,Active
44269,Main Floor,Rest of Floor,Pit4,Blackjack,Blackjack,BJ,BJ062,16223,-4259, -   , -   , -   ,16223,-4259,1,Active
44269,Main Floor,Rest of Floor,Pit4,Blackjack,Blackjack,BJ,BJ064,29945,1365, -   , -   , -   ,29945,1365,1,Active
44269,High Limit,High Limit,Lotus 8 Palace,Blackjack,Blackjack,BJ,BJ088,54356,5026, -   , -   , -   ,54356,5026,1,Active
44269,High Limit,High Limit,Lotus 8 Palace,Blackjack,Blackjack,BJ,BJ089,42865,21440, -   , -   , -   ,42865,21440,1,Active
44269,High Limit,High Limit,High Limit,Blackjack,Blackjack,BJ,BJ1001, -   , -   , -   , -   , -   , -   , -   ,1,Active
44269,High Limit,High Limit,High Limit,Blackjack,Blackjack - Double Deck,BJ-DD,BJ1005,21600,5030, -   , -   , -   ,21600,5030,1,Active
44269,High Limit,High Limit,High Limit,Blackjack,Blackjack - Double Deck,BJ-DD,BJ1006,7125,-1780, -   ,275,275,6850,-2055,1,Active
44269,High Limit,High Limit,High Limit,Blackjack,Blackjack - Double Deck,BJ-DD,BJ1007,2600,3175, -   ,400,400,2200,2775,1,Active
44269,High Limit,High Limit,High Limit,Blackjack,Blackjack - Double Deck,BJ-DD,BJ1008,26085,7870, -   , -   , -   ,26085,7870,1,Active
44269,High Limit,High Limit,High Limit,Blackjack,Blackjack - Double Deck,BJ-DD,BJ1009,22765,-138895, -   , -   , -   ,22765,-138895,1,Active
44269,High Limit,High Limit,High Limit,Blackjack,Blackjack,BJ,BJ1010,21370,8080, -   ,375,375,20995,7705,1,Active
44269,High Limit,High Limit,High Limit,Blackjack,Blackjack,BJ,BJ1011,21595,-1810,600, -   ,600,20995,-2410,1,Active
44269,High Limit,High Limit,High Limit,Blackjack,Blackjack,BJ,BJ1012,40290,5835, -   ,375,375,39915,5460,1,Active
44269,High Limit,High Limit,High Limit,Blackjack,Blackjack,BJ,BJ1013, -   , -   , -   , -   , -   , -   , -   ,1,Active
44269,High Limit,High Limit,High Limit,Blackjack,Blackjack,BJ,BJ1014,15080,10855,250,1150,1400,13680,9455,1,Active
44269,High Limit,High Limit,High Limit,Blackjack,Blackjack,BJ,BJ1015,18510,-2225, -   , -   , -   ,18510,-2225,1,Active
44269,Rockin' Casino,Rest of Floor,Pit5,Blackjack,Blackjack,BJ,BJ512,15205,4855, -   , -   , -   ,15205,4855,1,Active
44269,Rockin' Casino,Rest of Floor,Pit5,Blackjack,Blackjack,BJ,BJ513,17384,13264, -   , -   , -   ,17384,13264,1,Active
44269,Rockin' Casino,Rest of Floor,Pit6,Blackjack,Blackjack,BJ,BJ514,17753,1043, -   , -   , -   ,17753,1043,1,Active
44269,Rockin' Casino,Rest of Floor,Pit6,Blackjack,Blackjack,BJ,BJ515,16198,8208, -   , -   , -   ,16198,8208,1,Active
44269,High Limit,High Limit,The Vault,Blackjack,Blackjack - Double Deck,BJ-DD,BJ902,44865,4625, -   , -   , -   ,44865,4625,1,Active
44269,High Limit,High Limit,The Vault,Blackjack,Blackjack,BJ,BJ903,36460,7650, -   , -   , -   ,36460,7650,1,Active
44269,High Limit,High Limit,The Vault,Blackjack,Blackjack,BJ,BJ904,22187,-45203, -   , -   , -   ,22187,-45203,1,Active
44269,High Limit,High Limit,The Vault,Blackjack,Blackjack,BJ,BJ905,15375,-3000, -   , -   , -   ,15375,-3000,1,Active
44269,High Limit,High Limit,The Vault,Blackjack,Blackjack,BJ,BJ906,1600,75, -   , -   , -   ,1600,75,1,Active
44269,High Limit,High Limit,The Vault,Blackjack,Blackjack,BJ,BJ907,19055,-9665, -   , -   , -   ,19055,-9665,1,Active
44269,High Limit,High Limit,The Vault,Blackjack,Blackjack - Double Deck,BJ-DD,BJ908,11940,8120, -   , -   , -   ,11940,8120,1,Active
44269,High Limit,High Limit,The Vault,Blackjack,Blackjack,BJ,BJ909,3300,3300, -   , -   , -   ,3300,3300,1,Active
44269,Main Floor,Rest of Floor,Pit1,EZ Baccarat,EZ Baccarat,EZB,EZB001,19675,7415, -   , -   , -   ,19675,7415,1,Active
44269,Main Floor,Rest of Floor,Pit2,EZ Baccarat,EZ Baccarat,EZB,EZB002,13672,3127, -   , -   , -   ,13672,3127,1,Active
44269,Main Floor,Rest of Floor,Pit2,EZ Baccarat,EZ Baccarat,EZB,EZB003,7060,3350, -   , -   , -   ,7060,3350,1,Active
44269,Main Floor,Rest of Floor,Pit1,EZ Baccarat,EZ Baccarat,EZB,EZB005,12020,-6920, -   , -   , -   ,12020,-6920,1,Active
44269,Main Floor,Rest of Floor,Pit1,EZ Baccarat,EZ Baccarat,EZB,EZB006,22058,-2587, -   , -   , -   ,22058,-2587,1,Active
44269,Main Floor,Rest of Floor,Pit1,EZ Baccarat,EZ Baccarat,EZB,EZB007,18240,7790, -   , -   , -   ,18240,7790,1,Active
44269,Main Floor,Rest of Floor,Pit2,EZ Baccarat,EZ Baccarat,EZB,EZB008,6415,2685, -   , -   , -   ,6415,2685,1,Active
44269,Main Floor,Rest of Floor,Pit2,EZ Baccarat,EZ Baccarat,EZB,EZB009,14850,10985, -   , -   , -   ,14850,10985,1,Active
44269,Main Floor,Rest of Floor,Pit2,EZ Baccarat,EZ Baccarat,EZB,EZB010,13686,1376, -   , -   , -   ,13686,1376,1,Active
44269,Main Floor,Rest of Floor,Pit1,EZ Baccarat,EZ Baccarat,EZB,EZB011,22535,2240, -   , -   , -   ,22535,2240,1,Active
44269,Main Floor,Rest of Floor,Pit1,EZ Baccarat,EZ Baccarat,EZB,EZB012,19190,30, -   , -   , -   ,19190,30,1,Active
44269,High Limit,High Limit,Lotus 8 Palace,EZ Baccarat,EZ Baccarat,EZB,EZB021,82020,55885, -   , -   , -   ,82020,55885,1,Active
44269,High Limit,High Limit,Lotus 8 Palace,EZ Baccarat,EZ Baccarat,EZB,EZB022,5425,5140, -   , -   , -   ,5425,5140,1,Active
44269,High Limit,High Limit,Lotus 8 Palace,EZ Baccarat,EZ Baccarat,EZB,EZB023,68680,58560, -   , -   , -   ,68680,58560,1,Active
44269,High Limit,High Limit,Lotus 8 Palace,EZ Baccarat,EZ Baccarat,EZB,EZB024,16525,3635, -   , -   , -   ,16525,3635,1,Active
44269,High Limit,High Limit,Lotus 8 Palace,EZ Baccarat,EZ Baccarat,EZB,EZB025,60425,-13210, -   , -   , -   ,60425,-13210,1,Active
44269,High Limit,High Limit,Lotus 8 Palace,EZ Baccarat,EZ Baccarat,EZB,EZB026,42405,-58720, -   , -   , -   ,42405,-58720,1,Active
44269,High Limit,High Limit,High Limit,EZ Baccarat,EZ Baccarat,EZB,EZB1001, -   , -   , -   , -   , -   , -   , -   ,1,Active
44269,High Limit,High Limit,High Limit,EZ Baccarat,EZ Baccarat,EZB,EZB1002,2120,-280, -   , -   , -   ,2120,-280,1,Active
44269,High Limit,High Limit,The Vault,EZ Baccarat,EZ Baccarat,EZB,EZB901,6060,-1255, -   , -   , -   ,6060,-1255,1,Active
44269,High Limit,High Limit,The Vault,EZ Baccarat,EZ Baccarat,EZB,EZB912, -   , -   , -   , -   , -   , -   , -   ,1,Active
44269,Main Floor,Rest of Floor,Pit3,Blackjack,Freebet BlackJack,FBJ,FBJ003,21817,8222, -   , -   , -   ,21817,8222,1,Active
44269,Main Floor,Rest of Floor,Pit4,Blackjack,Freebet BlackJack,FBJ,FBJ004,28526,-37529, -   , -   , -   ,28526,-37529,1,Active
44269,Main Floor,Rest of Floor,Pit3,Blackjack,Freebet BlackJack,FBJ,FBJ007,19201,2341, -   , -   , -   ,19201,2341,1,Active
44269,Rockin' Casino,Rest of Floor,Pit5,Blackjack,Freebet BlackJack,FBJ,FBJ551,15359,2324, -   , -   , -   ,15359,2324,1,Active
44269,Rockin' Casino,Rest of Floor,Pit6,Blackjack,Freebet BlackJack,FBJ,FBJ552,15847,1927, -   , -   , -   ,15847,1927,1,Active
44269,Main Floor,Rest of Floor,Pit4,Four Card Poker,Four Card Poker,FCP,FCP001,8935,2730, -   , -   , -   ,8935,2730,1,Active
44269,Rockin' Casino,Rest of Floor,Pit6,Fortune Pai Gow,Fortune Pai Gow,FPG,FPG001,4450,3565, -   , -   , -   ,4450,3565,1,Active
44269,Main Floor,Rest of Floor,Pit3,Fortune Pai Gow,Fortune Pai Gow,FPG,FPG002,15463,4043,1500, -   ,1500,13963,2543,1,Active
44269,Main Floor,Rest of Floor,Pit4,Fortune Pai Gow,Fortune Pai Gow,FPG,FPG003,10128,5563, -   , -   , -   ,10128,5563,1,Active
44269,Main Floor,Rest of Floor,Pit4,Fortune Pai Gow,Fortune Pai Gow,FPG,FPG004,9685,1630, -   , -   , -   ,9685,1630,1,Active
44269,Main Floor,Rest of Floor,Pit2,Fortune Pai Gow,Fortune Pai Gow,FPG,FPG008,6682,3677, -   , -   , -   ,6682,3677,1,Active
44269,Main Floor,Rest of Floor,Pit3,Mystery Card Rou,Mystery Card Rou,MCR,MCR001,8180,1091, -   , -   , -   ,8180,1091,1,Active
44269,Main Floor,Rest of Floor,Pit3,Mystery Card Rou,Mystery Card Rou,MCR,MCR002,5615,2968, -   , -   , -   ,5615,2968,1,Active
44269,Main Floor,Rest of Floor,Pit3,Mystery Card Rou,Mystery Card Rou,MCR,MCR003,4557,1728, -   , -   , -   ,4557,1728,1,Active
44269,Main Floor,Rest of Floor,Pit4,Mystery Card Rou,Mystery Card Rou,MCR,MCR004,19430,9044, -   , -   , -   ,19430,9044,1,Active
44269,Main Floor,Rest of Floor,Pit4,Mystery Card Rou,Mystery Card Rou,MCR,MCR005,16135,8478, -   , -   , -   ,16135,8478,1,Active
44269,Main Floor,Rest of Floor,Pit4,Mystery Card Rou,Mystery Card Rou,MCR,MCR006,27100,10475, -   , -   , -   ,27100,10475,1,Active
44269,High Limit,High Limit,High Limit,Mystery Card Rou,Mystery Card Rou,MCR,MCR1001,610,290, -   , -   , -   ,610,290,1,Active
44269,Rockin' Casino,Rest of Floor,Pit5,Mystery Card Rou,Mystery Card Rou,MCR,MCR501,10764,1694, -   , -   , -   ,10764,1694,1,Active
44269,Rockin' Casino,Rest of Floor,Pit5,Mystery Card Rou,Mystery Card Rou,MCR,MCR502,12011,321, -   , -   , -   ,12011,321,1,Active
44269,Rockin' Casino,Rest of Floor,Pit6,Mystery Card Rou,Mystery Card Rou,MCR,MCR503,8037,3747, -   , -   , -   ,8037,3747,1,Active
44269,Rockin' Casino,Rest of Floor,Pit6,Mystery Card Rou,Mystery Card Rou,MCR,MCR504,23348,20193,2000, -   ,2000,21348,18193,1,Active
44269,Rockin' Casino,Rest of Floor,Pit5,Mississippi Stud,Mississippi Stud,MS,MS001,13750,8440, -   , -   , -   ,13750,8440,1,Active
44269,Rockin' Casino,Rest of Floor,Pit6,Three Card Poker,Three Card Poker,TCP,TCP001,12885,5705, -   , -   , -   ,12885,5705,1,Active
44269,Main Floor,Rest of Floor,Pit3,Three Card Poker,Three Card Poker,TCP,TCP005,9000,653, -   , -   , -   ,9000,653,1,Active
44269,Main Floor,Rest of Floor,Pit4,Three Card Poker,Three Card Poker,TCP,TCP007,22848,11898, -   , -   , -   ,22848,11898,1,Active
44269,Main Floor,Rest of Floor,Pit4,Three Card Poker,Three Card Poker,TCP,TCP008,16907,-753, -   , -   , -   ,16907,-753,1,Active
44269,Main Floor,Rest of Floor,Pit3,Three Card Poker,Three Card Poker,TCP,TCP011,12075,7000, -   , -   , -   ,12075,7000,1,Active
44269,Rockin' Casino,Rest of Floor,Pit5,Three Card Poker,Three Card Poker,TCP,TCP571,15690,6150, -   , -   , -   ,15690,6150,1,Active
44269,Rockin' Casino,Rest of Floor,Pit6,Ultimate Texas H,Ultimate Texas H,UTH,UTH001,18277,12957, -   , -   , -   ,18277,12957,1,Active
44269,Main Floor,Rest of Floor,Pit3,Ultimate Texas H,Ultimate Texas H,UTH,UTH003,14145,8770, -   , -   , -   ,14145,8770,1,Active
44269,Main Floor,Rest of Floor,Pit3,Ultimate Texas H,Ultimate Texas H,UTH,UTH004,12285,-7117, -   , -   , -   ,12285,-7117,1,Active
44269,Main Floor,Rest of Floor,Pit4,Ultimate Texas H,Ultimate Texas H,UTH,UTH005,15970,9460, -   , -   , -   ,15970,9460,1,Active
44269,Main Floor,Rest of Floor,Pit4,Ultimate Texas H,Ultimate Texas H,UTH,UTH006,10381,-27, -   , -   , -   ,10381,-27,1,Active
44269,Main Floor,Rest of Floor,Pit3,Ultimate Texas H,Ultimate Texas H,UTH,UTH007,12040,7565, -   , -   , -   ,12040,7565,1,Active
44269,High Limit,High Limit,High Limit,Ultimate Texas H,Ultimate Texas H,UTH,UTH1001,500,1175, -   , -   , -   ,500,1175,1,Active
44269,Rockin' Casino,Rest of Floor,Pit5,Ultimate Texas H,Ultimate Texas H,UTH,UTH560,6722,-2173, -   , -   , -   ,6722,-2173,1,Active
44270,Main Floor,Rest of Floor,Pit3,Blackjack,Blackjack,BJ,BJ030,35247,4307, -   , -   , -   ,35247,4307,1,Active
44270,Main Floor,Rest of Floor,Pit3,Blackjack,Blackjack,BJ,BJ044, -   , -   , -   , -   , -   , -   , -   ,1,Active
44270,Main Floor,Rest of Floor,Pit3,Blackjack,Blackjack,BJ,BJ046, -   , -   , -   , -   , -   , -   , -   ,1,Active
44270,Main Floor,Rest of Floor,Pit3,Blackjack,Blackjack,BJ,BJ050,33505,15715, -   , -   , -   ,33505,15715,1,Active
44270,Main Floor,Rest of Floor,Pit3,Blackjack,Blackjack,BJ,BJ051,45655,37850, -   , -   , -   ,45655,37850,1,Active
44270,Main Floor,Rest of Floor,Pit4,Blackjack,Blackjack,BJ,BJ058,29615,13860, -   , -   , -   ,29615,13860,1,Active
44270,Main Floor,Rest of Floor,Pit4,Blackjack,Blackjack,BJ,BJ059,27981,11566, -   , -   , -   ,27981,11566,1,Active
44270,Main Floor,Rest of Floor,Pit4,Blackjack,Blackjack,BJ,BJ060, -   , -   , -   , -   , -   , -   , -   ,1,Active
44270,Main Floor,Rest of Floor,Pit4,Blackjack,Blackjack,BJ,BJ061, -   , -   , -   , -   , -   , -   , -   ,1,Active
44270,Main Floor,Rest of Floor,Pit4,Blackjack,Blackjack,BJ,BJ062, -   , -   , -   , -   , -   , -   , -   ,1,Active
44270,Main Floor,Rest of Floor,Pit4,Blackjack,Blackjack,BJ,BJ064,26385,-8135, -   , -   , -   ,26385,-8135,1,Active
